0.054,0.048,0.05,0.594,0.149,0.1522,0.049,0.048,0.41,0.046,0.096,0.5,0.05,0.05,0.055,0.127,0.038,0.223,0.374,0.054,0.045,0.052,0.047,0.045,0.052,0.1602,0.057,0.04,0.055,0.055,0.1926,0.348,0.0792,0.2034,0.058,0.054,0.217,0.052,0.574,0.046,0.1912,0.196,0.265,0.045,0.048,0.046,0.057,0.041,0.039,0.1444,0.05,0.341,0.1428,0.051,0.051,0.052,0.042,0.0946,0.367,0.045,0.052,0.042,0.051,0.04,0.3152,0.057,0.05,0.054,0.253,0.061,0.054,0.2452,0.049,0.1812,0.055,0.207,0.26,0.052,0.061,0.9628,0.049,0.055,0.055,0.052,0.037,0.203,0.058,0.045,0.043,0.258,0.088,0.051,0.048,0.052,0.2062,0.058,0.05,0.048,0.149,0.05
0.054,0.048,0.05,0.2994,0.149,0.052,0.049,0.048,0.472,0.046,0.057,0.3046,0.05,0.05,0.055,0.334,0.122,0.2138,0.3484,0.2332,0.045,0.052,0.047,0.045,0.052,0.2416,0.057,0.04,0.055,0.055,0.231,0.4964,0.192,0.049,0.058,0.054,0.217,0.052,0.574,0.046,0.144,0.196,0.265,0.045,0.048,0.046,0.243,0.041,0.039,0.169,0.05,0.1066,0.2316,0.051,0.051,0.1438,0.042,0.261,0.367,0.045,0.052,0.042,0.051,0.04,0.334,0.057,0.05,0.054,0.253,0.061,0.054,0.06,0.049,0.213,0.055,0.207,0.26,0.052,0.061,0.762,0.049,0.055,0.055,0.052,0.142,0.203,0.058,0.045,0.043,0.0932,0.053,0.051,0.048,0.052,0.244,0.058,0.05,0.048,0.0908,0.05
0.054,0.048,0.05,0.249,0.149,0.052,0.049,0.048,0.164,0.046,0.057,0.297,0.05,0.05,0.055,0.334,0.143,0.177,0.234,0.278,0.045,0.052,0.047,0.045,0.052,0.126,0.057,0.04,0.055,0.055,0.231,0.4746,0.192,0.049,0.058,0.1288,0.217,0.052,0.574,0.046,0.144,0.088,0.1402,0.045,0.1552,0.046,0.243,0.041,0.039,0.169,0.05,0.048,0.342,0.051,0.051,0.205,0.042,0.261,0.3406,0.045,0.052,0.1662,0.051,0.04,0.334,0.057,0.05,0.054,0.1354,0.061,0.054,0.06,0.049,0.213,0.055,0.1454,0.1776,0.052,0.061,0.261,0.049,0.089,0.055,0.052,0.397,0.1992,0.058,0.0666,0.043,0.052,0.053,0.051,0.063,0.052,0.3022,0.058,0.148,0.048,0.052,0.05
0.054,0.048,0.05,0.3712,0.044,0.052,0.049,0.048,0.164,0.046,0.057,0.297,0.05,0.05,0.055,0.334,0.143,0.177,0.234,0.278,0.045,0.052,0.047,0.045,0.052,0.126,0.057,0.04,0.055,0.055,0.231,0.486,0.192,0.049,0.058,0.241,0.036,0.052,0.612,0.046,0.075,0.061,0.057,0.045,0.421,0.046,0.243,0.041,0.039,0.1444,0.05,0.048,0.363,0.051,0.119,0.205,0.042,0.261,0.235,0.045,0.052,0.249,0.051,0.04,0.3152,0.0808,0.05,0.054,0.057,0.061,0.054,0.06,0.237,0.213,0.1804,0.053,0.054,0.052,0.061,0.366,0.049,0.14,0.055,0.052,0.397,0.184,0.058,0.153,0.085,0.052,0.053,0.051,0.079,0.052,0.341,0.058,0.148,0.1432,0.052,0.05
0.054,0.048,0.05,0.524,0.044,0.052,0.049,0.048,0.34,0.046,0.057,0.297,0.05,0.05,0.055,0.2088,0.122,0.177,0.234,0.278,0.045,0.052,0.047,0.045,0.052,0.126,0.057,0.04,0.055,0.055,0.1906,0.054,0.1638,0.049,0.1696,0.241,0.036,0.052,0.056,0.046,0.029,0.061,0.057,0.1038,0.421,0.046,0.243,0.041,0.039,0.046,0.05,0.048,1.0924,0.051,0.221,0.205,0.042,0.261,0.0758,0.045,0.052,0.249,0.051,0.04,0.1272,0.176,0.05,0.054,0.213,0.1014,0.054,0.06,0.237,0.0858,0.264,0.053,0.054,0.052,0.061,0.366,0.049,0.14,0.055,0.052,0.397,0.3088,0.058,0.153,0.148,0.052,0.053,0.051,0.079,0.136,0.2654,0.058,0.148,0.167,0.052,0.05
0.054,0.048,0.05,0.606,0.044,0.052,0.049,0.048,0.366,0.046,0.057,0.4022,0.05,0.05,0.055,0.047,0.038,0.1026,0.234,0.1884,0.045,0.052,0.047,0.045,0.052,0.126,0.057,0.04,0.171,0.055,0.221,0.054,0.051,0.049,0.244,0.3004,0.036,0.052,0.056,0.046,0.029,0.061,0.057,0.143,0.421,0.046,0.1314,0.041,0.039,0.046,0.09,0.048,0.7156,0.051,0.221,0.1132,0.042,0.4096,0.036,0.045,0.052,0.0834,0.051,0.04,0.052,0.176,0.05,0.054,0.252,0.263,0.054,0.06,0.237,0.054,0.264,0.053,0.054,0.052,0.1504,0.2028,0.049,0.284,0.055,0.052,0.331,0.392,0.0964,0.153,0.148,0.052,0.053,0.1398,0.079,0.262,0.152,0.058,0.1088,0.167,0.052,0.25
0.054,0.048,0.05,0.622,0.044,0.052,0.049,0.048,0.398,0.046,0.057,0.409,0.05,0.05,0.0966,0.047,0.038,0.053,0.2214,0.054,0.045,0.052,0.047,0.045,0.052,0.126,0.057,0.04,0.171,0.055,0.221,0.054,0.051,0.049,0.244,0.34,0.036,0.052,0.056,0.046,0.029,0.061,0.057,0.143,0.3558,0.046,0.165,0.041,0.039,0.046,0.15,0.048,0.182,0.051,0.221,0.1032,0.042,0.454,0.036,0.045,0.052,0.042,0.051,0.1144,0.052,0.176,0.05,0.054,0.252,0.263,0.054,0.06,0.237,0.054,0.264,0.053,0.054,0.052,0.21,0.12,0.049,0.252,0.1002,0.052,0.076,0.314,0.25,0.0882,0.148,0.052,0.053,0.199,0.079,0.262,0.055,0.058,0.05,0.167,0.052,0.25
0.054,0.048,0.0826,0.577,0.044,0.052,0.049,0.259,0.2918,0.046,0.057,0.4346,0.05,0.05,0.159,0.047,0.1646,0.053,0.263,0.0996,0.045,0.052,0.047,0.045,0.052,0.126,0.057,0.0768,0.171,0.055,0.1482,0.054,0.051,0.049,0.244,0.153,0.036,0.052,0.056,0.046,0.029,0.1326,0.242,0.143,0.09,0.046,0.192,0.041,0.039,0.046,0.15,0.048,0.182,0.051,0.153,0.18,0.182,0.454,0.036,0.045,0.052,0.042,0.051,0.226,0.052,0.1046,0.05,0.054,0.1452,0.263,0.054,0.06,0.1242,0.054,0.2222,0.053,0.054,0.052,0.2604,0.057,0.049,0.235,0.281,0.1152,0.037,0.0956,0.344,0.045,0.064,0.052,0.053,0.199,0.139,0.262,0.055,0.058,0.05,0.0718,0.052,0.25
0.1396,0.0802,0.213,0.051,0.044,0.052,0.049,0.259,0.233,0.046,0.057,0.5914,0.05,0.05,0.159,0.047,0.249,0.053,0.263,0.168,0.045,0.1552,0.047,0.045,0.128,0.126,0.057,0.224,0.1246,0.055,0.039,0.054,0.051,0.049,0.2068,0.153,0.036,0.052,0.056,0.046,0.263,0.24,0.242,0.238,0.048,0.234,0.192,0.041,0.039,0.241,0.15,0.048,0.1136,0.051,0.051,0.18,0.217,0.282,0.036,0.045,0.052,0.042,0.051,0.226,0.052,0.057,0.05,0.0918,0.204,0.263,0.054,0.06,0.049,0.054,0.055,0.053,0.054,0.052,0.336,0.057,0.049,0.055,0.321,0.21,0.037,0.054,0.344,0.045,0.043,0.052,0.053,0.199,0.0942,0.262,0.055,0.058,0.1868,0.048,0.052,0.25
0.268,0.3236,0.2796,0.051,0.044,0.052,0.1708,0.335,0.4694,0.046,0.096,0.578,0.05,0.05,0.159,0.047,0.249,0.053,0.263,0.168,0.045,0.224,0.047,0.045,0.357,0.1892,0.057,0.224,0.055,0.055,0.039,0.258,0.051,0.049,0.058,0.054,0.036,0.052,0.174,0.046,0.356,0.24,0.242,0.238,0.048,0.234,0.2768,0.041,0.039,0.241,0.07,0.048,0.209,0.051,0.241,0.18,0.217,0.053,0.036,0.045,0.052,0.042,0.051,0.226,0.052,0.057,0.05,0.243,0.204,0.1014,0.054,0.06,0.049,0.054,0.055,0.053,0.054,0.052,0.2466,0.057,0.049,0.055,0.321,0.21,0.037,0.054,0.344,0.045,0.043,0.052,0.053,0.1102,0.279,0.052,0.055,0.2268,0.221,0.2288,0.052,0.13
0.348,0.4,0.324,0.051,0.128,0.052,0.252,0.449,0.4806,0.046,0.252,1.9516,0.05,0.05,0.0758,0.047,0.249,0.053,0.1798,0.168,0.045,0.224,0.047,0.045,0.357,0.3548,0.2208,0.224,0.055,0.055,0.039,0.258,0.051,0.049,0.058,0.054,0.036,0.052,0.174,0.046,0.3216,0.3244,0.242,0.3652,0.048,0.234,0.19,0.041,0.039,0.241,0.082,0.048,0.209,0.051,0.241,0.0776,0.217,0.053,0.036,0.175,0.052,0.042,0.051,0.226,0.052,0.057,0.05,0.243,0.204,0.061,0.054,0.06,0.049,0.054,0.055,0.1146,0.054,0.1852,0.187,0.057,0.049,0.055,0.321,0.21,0.037,0.054,0.1528,0.045,0.043,0.2782,0.088,0.051,0.279,0.052,0.055,0.269,0.221,0.274,0.052,0.05
0.7126,0.4,0.2914,0.051,0.149,0.052,0.252,0.3224,0.4934,0.046,0.252,0.7524,0.05,0.05,0.055,0.047,0.2068,0.121,0.055,0.0768,0.045,0.224,0.047,0.045,0.338,0.502,0.345,0.224,0.071,0.055,0.039,0.258,0.051,0.049,0.058,0.054,0.0722,0.052,0.174,0.046,0.184,0.451,0.131,0.45,0.048,0.234,0.163,0.041,0.039,0.241,0.21,0.1872,0.209,0.051,0.241,0.052,0.147,0.053,0.036,0.375,0.1272,0.2052,0.051,0.1076,0.052,0.057,0.05,0.243,0.1158,0.061,0.054,0.06,0.16,0.054,0.0784,0.207,0.054,0.274,0.0862,0.0954,0.131,0.055,0.298,0.1468,0.0574,0.054,0.058,0.045,0.154,0.359,0.228,0.051,0.279,0.052,0.055,0.269,0.221,0.274,0.052,0.05
0.815,0.2414,0.161,0.051,0.149,0.052,0.252,0.124,0.451,0.046,0.252,0.3036,0.05,0.05,0.2198,0.047,0.038,0.223,0.055,0.054,0.045,0.1208,0.047,0.045,0.262,0.502,0.345,0.0768,0.2046,0.055,0.039,0.258,0.051,0.049,0.058,0.054,0.217,0.052,0.1268,0.046,0.358,0.272,0.057,0.3342,0.048,0.1212,0.1418,0.041,0.039,0.124,0.21,0.222,0.209,0.051,0.241,0.052,0.042,0.053,0.036,0.375,0.24,0.246,0.233,0.209,0.052,0.057,0.05,0.243,0.057,0.061,0.054,0.3184,0.234,0.054,0.172,0.207,0.054,0.274,0.061,0.249,0.254,0.055,0.311,0.052,0.139,0.054,0.058,0.045,0.228,0.359,0.228,0.051,0.279,0.052,0.055,0.269,0.1526,0.274,0.052,0.05
0.615,0.18,0.05,0.1998,0.128,0.052,0.2114,0.048,0.547,0.046,0.252,0.277,0.1304,0.05,0.261,0.1514,0.038,0.223,0.055,0.054,0.045,0.1136,0.047,0.045,0.136,0.466,0.345,0.04,0.3374,0.055,0.039,0.1356,0.051,0.049,0.1378,0.054,0.217,0.052,0.056,0.046,0.265,0.1454,0.057,0.0874,0.048,0.046,0.057,0.109,0.039,0.1702,0.21,0.222,0.05,0.1322,0.127,0.052,0.042,0.053,0.036,0.307,0.24,0.246,0.233,0.209,0.052,0.057,0.05,0.0918,0.057,0.061,0.1668,0.383,0.234,0.054,0.172,0.207,0.054,0.274,0.061,0.249,0.254,0.055,0.311,0.052,0.139,0.054,0.058,0.0666,0.228,0.359,0.228,0.1354,0.0942,0.1408,0.055,0.1846,0.05,0.1836,0.052,0.05
0.6,0.18,0.05,0.237,0.044,0.052,0.049,0.048,0.587,0.046,0.096,0.277,0.251,0.05,0.261,4.5092,0.038,0.2974,0.1062,0.054,0.045,0.206,0.236,0.045,0.052,0.126,0.2076,0.04,0.383,0.055,0.039,0.054,0.051,0.2646,0.191,0.054,0.217,0.052,0.056,0.046,0.334,0.095,0.057,0.045,0.048,0.046,0.057,0.211,0.039,0.253,0.178,0.222,0.05,0.254,0.051,0.052,0.042,0.053,0.036,0.109,0.24,0.356,0.1966,0.209,0.2024,0.057,0.05,0.054,0.057,0.061,0.242,0.383,0.086,0.054,0.172,0.1454,0.054,0.2296,0.061,0.1722,0.254,0.14,0.311,0.052,0.139,0.054,0.058,0.153,0.291,0.1748,0.228,0.262,0.048,0.163,0.0928,0.058,0.05,0.048,0.052,0.05
0.612,0.18,0.05,0.237,0.044,0.052,0.049,0.1464,0.571,0.046,0.057,0.1898,0.251,0.05,0.261,3.7638,0.038,0.279,0.3262,0.054,0.045,0.206,0.236,0.045,0.052,0.1614,0.057,0.04,0.367,0.055,0.039,0.054,0.051,0.344,0.191,0.054,0.217,0.052,0.056,0.046,0.38,0.211,0.057,0.045,0.048,0.046,0.057,0.211,0.039,0.253,0.05,0.1524,0.05,0.254,0.051,0.052,0.042,0.053,0.036,0.045,0.24,0.2744,0.051,0.1414,0.334,0.057,0.05,0.054,0.0962,0.061,0.242,0.3586,0.049,0.1176,0.1018,0.053,0.054,0.052,0.061,0.057,0.254,0.14,0.407,0.052,0.1768,0.054,0.058,0.153,0.296,0.052,0.088,0.262,0.048,0.163,0.244,0.058,0.05,0.048,0.052,0.05
0.054,0.1008,0.05,0.237,0.044,0.1856,0.049,0.212,0.777,0.046,0.057,0.059,0.251,0.05,0.1786,4.6422,0.038,0.177,0.362,0.054,0.045,0.206,0.236,0.045,0.052,0.1614,0.057,0.04,0.3148,0.055,0.039,0.054,0.051,0.344,0.191,0.241,0.0722,0.052,0.056,0.046,0.2384,0.061,0.057,0.045,0.1784,0.046,0.057,0.211,0.039,0.0874,0.05,0.048,0.05,0.254,0.051,0.052,0.042,0.053,0.036,0.045,0.052,0.152,0.051,0.04,0.334,0.1522,0.05,0.054,0.253,0.061,0.0916,0.1806,0.049,0.213,0.055,0.053,0.054,0.052,0.061,0.261,0.049,0.14,0.423,0.052,0.202,0.1434,0.058,0.153,0.148,0.052,0.053,0.262,0.048,0.1408,0.244,0.058,0.05,0.048,0.052,0.05
0.054,0.048,0.05,0.2196,0.044,0.219,0.049,0.212,0.945,0.046,0.057,0.059,0.251,0.05,0.055,1.3782,0.038,0.177,0.362,0.054,0.045,0.206,0.236,0.045,0.052,0.126,0.057,0.04,0.1442,0.055,0.039,0.054,0.051,0.151,0.058,0.3202,0.036,0.052,0.056,0.046,0.144,0.061,0.057,0.143,0.211,0.046,0.0942,0.211,0.039,0.0952,0.05,0.048,0.05,0.254,0.051,0.052,0.042,0.1778,0.036,0.045,0.052,0.108,0.051,0.04,0.334,0.176,0.05,0.054,0.253,0.061,0.054,0.06,0.049,0.213,0.055,0.053,0.054,0.1984,0.061,0.282,0.049,0.106,0.419,0.052,0.202,0.203,0.058,0.0882,0.148,0.052,0.053,0.262,0.048,0.052,0.244,0.058,0.05,0.048,0.052,0.05
0.054,0.048,0.05,0.146,0.044,0.219,0.049,0.212,0.817,0.046,0.057,0.151,0.05,0.05,0.159,0.2758,0.143,0.1978,0.2596,0.054,0.045,0.052,0.2096,0.045,0.052,0.2958,0.057,0.04,0.055,0.055,0.231,0.054,0.051,0.049,0.058,0.34,0.036,0.052,0.056,0.046,0.029,0.061,0.1612,0.143,0.211,0.046,0.243,0.041,0.039,0.169,0.11,0.048,0.05,0.051,0.051,0.1544,0.042,0.261,0.036,0.045,0.052,0.042,0.051,0.04,0.2212,0.176,0.05,0.054,0.37,0.061,0.054,0.06,0.049,0.213,0.055,0.053,0.054,0.235,0.061,0.366,0.049,0.055,0.055,0.052,0.202,0.333,0.058,0.045,0.043,0.052,0.053,0.1398,0.048,0.052,0.244,0.058,0.05,0.048,0.052,0.05
0.054,0.048,0.05,0.146,0.044,0.219,0.1298,0.1136,0.733,0.046,0.057,0.151,0.05,0.05,0.159,0.345,0.143,0.234,0.0908,0.054,0.045,0.157,0.192,0.045,0.052,0.5494,0.057,0.04,0.055,0.055,0.231,0.054,0.051,0.049,0.058,0.34,0.036,0.052,0.056,0.046,0.029,0.142,0.265,0.143,0.211,0.046,0.243,0.041,0.039,0.169,0.15,0.048,0.05,0.051,0.051,0.18,0.042,0.261,0.1806,0.045,0.052,0.042,0.051,0.04,0.052,0.1522,0.05,0.054,0.4774,0.061,0.054,0.06,0.0866,0.1494,0.055,0.053,0.054,0.235,0.061,0.366,0.049,0.055,0.055,0.052,0.103,0.333,0.058,0.045,0.043,0.052,0.053,0.199,0.048,0.052,0.151,0.058,0.05,0.048,0.052,0.05
0.054,0.048,0.0826,0.146,0.044,0.0854,0.15,0.048,0.539,0.046,0.057,0.151,0.05,0.05,0.159,0.16,0.143,0.234,0.055,0.054,0.045,0.227,0.192,0.045,0.128,0.263,0.057,0.04,0.055,0.055,0.231,0.054,0.1074,0.049,0.058,0.208,0.036,0.052,0.1268,0.046,0.029,0.196,0.265,0.1038,0.0806,0.046,0.243,0.041,0.039,0.169,0.15,0.048,0.05,0.051,0.221,0.18,0.042,0.261,0.321,0.045,0.052,0.042,0.051,0.04,0.052,0.057,0.05,0.054,0.4382,0.2226,0.054,0.06,0.237,0.054,0.055,0.053,0.054,0.052,0.061,0.2436,0.049,0.055,0.055,0.052,0.037,0.2436,0.0964,0.045,0.043,0.052,0.053,0.199,0.048,0.052,0.152,0.058,0.05,0.048,0.052,0.05
0.054,0.048,0.213,0.051,0.044,0.052,0.15,0.048,0.591,0.046,0.057,0.2206,0.05,0.05,0.1174,0.16,0.101,0.234,0.055,0.3244,0.045,0.3646,0.192,0.045,0.147,0.263,0.057,0.04,0.055,0.055,0.231,0.054,0.192,0.049,0.0952,0.054,0.036,0.052,0.174,0.046,0.029,0.196,0.1642,0.045,0.048,0.046,0.243,0.041,0.039,0.0706,0.15,0.048,0.05,0.051,0.221,0.185,0.042,0.3484,0.321,0.045,0.052,0.042,0.051,0.04,0.052,0.057,0.05,0.054,0.243,0.263,0.054,0.06,0.237,0.134,0.055,0.053,0.054,0.052,0.1802,0.099,0.049,0.055,0.055,0.052,0.232,0.132,0.25,0.045,0.043,0.052,0.053,0.199,0.048,0.22,0.152,0.058,0.05,0.048,0.052,0.05
0.054,0.048,0.213,0.051,0.044,0.052,0.1704,0.048,0.633,0.246,0.057,0.192,0.05,0.05,0.055,0.047,0.038,0.1616,0.055,0.392,0.045,0.259,0.105,0.045,0.231,0.3578,0.057,0.04,0.055,0.055,0.1158,0.054,0.192,0.049,0.244,0.054,0.036,0.052,0.174,0.046,0.029,0.196,0.057,0.045,0.258,0.046,0.0942,0.041,0.039,0.046,0.05,0.048,0.05,0.051,0.297,0.205,0.042,0.268,0.321,0.045,0.052,0.042,0.051,0.1516,0.052,0.057,0.05,0.054,0.204,0.263,0.054,0.06,0.237,0.078,0.055,0.053,0.054,0.052,0.21,0.057,0.049,0.055,0.055,0.052,0.232,0.054,0.25,0.045,0.043,0.052,0.053,0.1102,0.048,0.262,0.152,0.058,0.05,0.048,0.052,0.05
0.054,0.048,0.213,0.051,0.044,0.052,0.252,0.048,0.685,0.246,0.057,0.192,0.05,0.05,0.055,0.047,0.038,0.121,0.055,0.392,0.045,0.224,0.047,0.045,0.338,0.421,0.057,0.04,0.055,0.055,0.1118,0.1764,0.192,0.049,0.244,0.054,0.036,0.052,0.174,0.046,0.1666,0.115,0.0728,0.045,0.258,0.046,0.165,0.041,0.039,0.046,0.146,0.048,0.05,0.051,0.411,0.205,0.042,0.454,0.1236,0.045,0.052,0.0834,0.051,0.226,0.052,0.057,0.05,0.2052,0.1746,0.263,0.054,0.0844,0.237,0.114,0.055,0.053,0.054,0.052,0.21,0.057,0.049,0.055,0.055,0.052,0.232,0.054,0.25,0.045,0.043,0.052,0.053,0.051,0.279,0.262,0.055,0.058,0.05,0.048,0.052,0.05
